Message,Time,Longitude,Latitude,Technology_Mode,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_PCI_4,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRP_4,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_Nbr_RSRQ_4,NR_UE_Timing_Advance,NR_UE_Pathloss_DL_0,NR_UE_Throughput_PDCP_DL,App_Throughput_DL,NR_UE_NACK_Rate_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_MCS_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Modulation_Avg_DL_0,NR_UE_RI_DL_0,NR_UE_BLER_DL_0,NR_UE_CCE_AggregationLev_0,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_NACK_Rate_UL_0,NR_UE_RACH_Attempt,NR_UE_RACH_OK,NR_UE_RACH_Fail,NR_UE_RACH_Procedure_Count,NR_UE_RRCReEstAttempt,NR_UE_RRCReEstFail,NR_UE_RRCReEst_EndResult,NR_UE_RRCConnectionAttempt,NR_UE_RRCConnectionSetupOk,,NR_UE_RRCConnectionComplete,NR_UE_RRCConnectionDrop,NR_UE_RRCHOAttempt,NR_UE_RRCHOOK,NR_RRC_MsgType,NAS_5GS_MM_MessageType,NAS_5GS_SM_MessageType
55891,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55892,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55893,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55894,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55895,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55896,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,22772.69,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55897,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55898,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55899,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,146.8,,,,,,,,,,,22.3,,14.5,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55900,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55901,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55902,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55903,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55904,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55905,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55906,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rank1,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55907,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,16035.84,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55908,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55909,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55910,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55911,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55912,03/14/2025 12:27:09,29.01536,41.10562,5GSA,68,-125.1,-17.8,-7.6,40,76,,,,-124.9,-125,,,,-17.6,-17.3,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55913,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55914,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55915,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55916,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55917,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55918,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55919,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55920,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55921,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55922,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55923,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,7.3,27,8 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),116,,,7.3,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55924,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEVEL_16,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55925,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,16QAM,Rank1,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55926,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55927,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55928,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55929,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55930,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55931,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,142.6,,,,,,,,,,,22.2,,15.6,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55932,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55933,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55934,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55935,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55936,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55937,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55938,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rank1,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55939,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,21647.36,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55940,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55941,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55942,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55943,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55944,03/14/2025 12:27:09,29.01536,41.10562,5GSA,68,-124.6,-17.4,-7.4,40,76,,,,-124.5,-124.8,,,,-17.4,-17.5,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55945,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55946,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55947,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55948,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55949,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55950,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55951,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55952,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55953,03/14/2025 12:27:09,29.01536,41.10562,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55954,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55955,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55956,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,9.8,17,10 (16QAM OR 64QAM / Low SE -QPSK),125,,,9.8,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55957,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEVEL_16,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55958,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,16QAM,Rank1,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55959,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55960,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55961,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55962,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55963,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55964,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55965,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55966,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55967,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55968,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55969,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55970,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55971,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55972,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55973,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,17377.38,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55974,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55975,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55976,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,142.8,,,,,,,,,,,22.2,,15.3,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55977,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55978,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55979,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55980,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55981,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55982,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55983,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rank1,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55984,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,28016.64,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55985,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55986,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55987,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55988,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55989,03/14/2025 12:27:10,29.01537,41.10556,5GSA,68,-123.3,-16.8,-7.1,40,76,,,,-125.6,-122.4,,,,-17.9,-15.5,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55990,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55991,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55992,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55993,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55994,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55995,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55996,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55997,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55998,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
55999,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56000,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,18.9,7,11 (16QAM OR 64QAM / Low SE -QPSK),166,,,18.9,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56001,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEVEL_16,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56002,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,16QAM,Rank1,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56003,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56004,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56005,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56006,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56007,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56008,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,144.4,,,,,,,,,,,22.2,,10.9,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56009,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56010,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56011,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56012,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56013,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56014,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56015,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rank1,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56016,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,20520.96,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56017,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56018,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56019,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56020,03/14/2025 12:27:10,29.01537,41.10556,5GSA,68,-125.2,-17.5,-8.3,40,76,,,,-126.9,-125.4,,,,-18.6,-17.4,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56021,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56022,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56023,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56024,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56025,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56026,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
56027,03/14/2025 12:27:10,29.01537,41.10556,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
